job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3902371309,Insight Global,Senior Data Analyst- Scientist,"Day to DayDevelop an expert level understanding of core product offerings and analytics technology.Deliver defined work in the Healthcare Deliver Product Analytics backlog on time and with high quality.Define, track, report out, and explain metrics representing the value of the product.Lead strategic analytics projects to on-time, on-budget delivery.Become a key partner with Product, Technology and Analytics teams to drive key objectives.Develop ROI projections for analytics projects to prioritize analytics deliverables by impact to the business.Communicate progress, barriers, priority and budget regularly with leadership.Communicate and Coordinate regularly with analytics resources to execute strategic priorities.Lead A/B testing initiatives of net new features in our Member Engagement and conversion domain.Other responsibilities as required to ensure company success. 8+ relevant experience.Strong SQL, Python or R skills, ability to perform effective querying involving multiple tables and subqueries. - -Experience with SQL and BI tooling is strongly preferred.Examine, interpret and report results of analytical initiatives to stakeholders.Build, develop and maintain health data models, reporting systems, dashboards and performance metrics support that support key business decisions.Experience and knowledge of statistical modeling techniques. A/B Testing experience in a product analytics capacity is a plus.Excellent oral and written communication skills; ability to present complex information in an understandable and compelling manner Must have:4+ years of strong SQL experience (Core SQL competencies)Good experience working with BI tools (Power Bi, Tableau, etc)Experience working with stakeholders and communicating results of analytical initiativesExperience with A/B testing in a product analytics environmentVery strong interpersonal and communication skills with a lot of confidencePlusses:Python expComing from any logistical background",55.0,HOURLY,United States,11056.0,2.0,,45.0,Full-time,,1713540149000.0,1.0,https://www.linkedin.com/jobs/view/3902371309/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716132148000.0,,Mid-Senior level,,1713540149000.0,,0,FULL_TIME,USD,BASE_SALARY,104000.0,,
3902373002,"Zillion Technologies, Inc.",People Soft Financials Business Analyst 3(Only Candidates  from Texas),"Position Title: Systems Analyst 3Position: 100% remote However, the Client prefers candidates within the State of TexasDuration : 6+ Months of Contract
I. DESCRIPTION OF SERVICESLevel Description8 or more years of experience, relies on experience and judgment to plan and accomplish goals, independently performs a variety of complicated tasks, a wide degree of creativity and latitude is expected.
Job DescriptionUnderstands business objectives and problems, identifies alternative solutions, performs studies and cost/benefit analysis of alternatives. Analyzes user requirements, procedures, and problems to automate processing or to improve existing computer system: Confers with personnel of organizational units involved to analyze current operational procedures, identify problems, and learn specific input and output requirements, such as forms of data input, how data is to be; summarized, and formats for reports. Writes detailed description of user needs, program functions, and steps required to develop or modify computer program. Reviews computer system capabilities, specifications, and scheduling limitations to determine if requested program or program change is possible within existing system.
II. CANDIDATE SKILLS AND QUALIFICATIONS
Minimum Requirements:8 years of experience as a Business Analyst on PeopleSoft Financials and Supply Chain Management (FSCM) on implementation or upgrade projects8 years of experience as a Business Analyst with PeopleSoft FSCM 9.2 General Ledger and Commitment Accounting.8 years of experience as a Business Analyst in identifying requirements and creating formal functional documents for key business stakeholders and SMEs8 years of experience as a Business Analyst in conducting formal work sessions and functional analysis presentations8 years of experience in performing hands-on end-to-end system integration and external interface testing4 years of experience with Microsoft O365 applications (Word, Excel, PowerPoint, Visio)2 years of experience with MS Team and Channel communication with a large team",,,United States,156470.0,4.0,,,Contract,,1713541078000.0,1.0,https://www.linkedin.com/jobs/view/3902373002/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716133078000.0,,Mid-Senior level,,1713541078000.0,,0,CONTRACT,,,,,
3902732774,Pattern Data,Program Data Analyst,"Who We Are

The Pattern Data platform was created for the rapid analysis of thousands of medical records. Fueled by AI, our platform efficiently reviews and categorizes documents at a speed 10 times faster, significantly reducing validation time by highlighting pertinent information crucial for litigation in medical analysis and personal injury cases. Our platform has been successfully implemented in major national settlements to process, adjudicate, and value claims.

At Pattern, our team is built on a foundation of innovation, integrity, and collaboration—values that consistently deliver excellence to our clients. We’re looking for a Program Data Analyst to join our growing team.

Within our Client/Program business unit, we serve as the services layer responsible for deploying the Pattern platform to facilitate settlements. We are currently seeking a resourceful Program Data Analyst to join our expanding team. By becoming a part of our team, you will play a vital role in planning and executing operational procedures and processes for the adjudication of claims under the guidance of program leaders.

What You’ll Do

Understand complex settlement terms and define the business requirements for claims processing on the Pattern platform, including the required workflow stages, computations for award methodologies, and the generation of work products. Define and create data-driven operational protocols and procedures that drive program progress and ensure transparency and visibility throughout settlements. Work with product and engineering teams to implement these protocols and procedures within the Pattern platform, identifying key gaps and driving platform updates where required. Support deliverable management processes through planning, tracking, and reporting deliverables, ensuring projects are delivered on time and to the required quality standards. Support project and program communications. Distribute project status to team members throughout the project lifecycle. Collect, analyze, and interpret data to identify program-related issues to make action-oriented recommendations Prepare detailed reports and presentations using data visualization tools to summarize analysis results and provide actionable recommendationsIdentify areas for product and process improvement Identify and analyze potential associated risks and recommend risk mitigation strategies.Work with databases to organize, query, and retrieve data efficiently


What You’ll Have

Bachelor’s degree in Mathematics, Economics, Accounting, Finance or related analytical fieldsProven experience in data analysis, preferably in a software development or legal setting.Advanced proficiency in Excel and other data analysis tools (e.g., SQL, Python, R)Excellent analytical and problem solving skills to interpret complex data and draw meaningful conclusionsExcellent verbal and written skills, with the ability to communicate with all levels of client personnel. Passion and ability to tell stories with data, educate effectively, and instill confidence, motivating stakeholders to act on insights and recommendationsStrong analytical and problem-solving skills with a keen attention to detailAbility to ensure that projects are delivered on time and produce desired resultsAbility to navigate complexity and ambiguityFamiliarity with AI and machine learning concepts is a plus


Ready to meet us?

Please apply directly through our website or Linkedin. We are excited to hear from you!",,,United States,68332861.0,289.0,,,Full-time,106.0,1713387818000.0,1.0,https://www.linkedin.com/jobs/view/3902732774/?trk=jobs_biz_prem_srch,https://boards.greenhouse.io/patterndata/jobs/4352635007,OffsiteApply,1715980495000.0,,Entry level,,1713388495000.0,boards.greenhouse.io,0,FULL_TIME,,,,,
3902735179,Vail Health,Sr. Healthcare Data Analyst,"To us, it's about living life to the fullest while serving our patients, teammates, neighbors and friends. We are dedicated and passionate in everything we do, seeking challenge and appreciating the routes that got us here. Whether our path is clinical or not, we all came to find balance and meaning in our lives within the work we are passionate about and the adventures we live.

Vail Health has become the world’s most advanced mountain healthcare system. Vail Health consists of an updated 520,000-square-foot, 56-bed hospital. This state-of-the-art facility provides exceptional care to all of our patients, with the most beautiful views in the area, located centrally in Vail.

In addition to the hospital, Vail Health has many access points including:

Howard Head Sports Medicine offers physical therapy services at 10 locations and works closely with our internationally renowned orthopedic partners at The Steadman Clinic and Vail-Summit Orthopedics & Neurosurgery.Vail Health also owns interest in multiple joint venture ambulatory surgery centers (ASCs) throughout the region.Colorado Mountain Medical, Beaver Creek Medical Center, urgent care clinics in Vail, Dillon, Avon and Eagle, Edwards medical campus and Eagle Healthcare Center.The Shaw Cancer Center and Sonnenalp Breast Center are the region’s only fully accredited cancer treatment center and comprehensive breast center. Vail Health is also leading the way in serving our communities’ behavioral health needs with outpatient behavioral health services at the Edwards Community Health Campus, and the Precourt Healing Center, a 28-bed in-patient behavioral health facility, opening in 2025.


About The Opportunity

The Senior Healthcare Data Analyst is responsible for leveraging advanced data analysis skills and healthcare industry knowledge to provide insights that support decision-making and operational improvements within family medicine, specialty, and urgent care settings. This role involves analyzing healthcare data, developing, and maintaining insightful dashboards, and communicating findings to senior leadership, thereby directly influencing the optimization and effective management of healthcare services.

What You Will Do

Analyze complex healthcare data sets to identify trends, patterns, and insights that can drive business decisions and improve patient care. Utilize statistical techniques to validate data and findings.Develop and maintain robust dashboards and reports using SQL and PowerBI. Ensure these tools provide actionable insights and support data-driven decision-making processes.Work closely with senior leadership to understand business objectives and provide data analyses that support strategic initiatives. Offer recommendations based on data findings to enhance business and clinical operations.Translate complex data findings into clear, compelling stories that engage stakeholders and support organizational goals. Present data visually and narratively to explain the significance behind the numbers.Collaborate with various departments to ensure the accurate collection, analysis, and interpretation of data. Provide training and support to team members on data analytics tools and best practices.Implement and maintain quality control measures to ensure data accuracy and integrity. Regularly review and update data analysis methodologies to adhere to industry standards and best practices.Role models the principles of a Just Culture and Vail Health ValuesPerform other duties as assigned. Must be HIPAA compliant


This description is not intended and should not be construed to be an exhaustive list of all responsibilities, skills and efforts or work conditions associated with the job. It is intended to be an accurate reflection of the general nature and level of the job.

Experience

What you will need:

5 years of experience in data analysis, including the use of statistical methods to collect and analyze data and generate quality business reports required1 year of healthcare experience in family medicine, ambulatory services, and urgent care preferred Previous experience working the data directly from an EMR such as Cerner, Allscripts, and Epic preferred


License(s)

N/A


Certification(s)

N/A


Computer / Typing

Must possess, or be able to obtain within 90 days, the computers skills necessary to complete online learning requirements for job-specific competencies, access online forms and policies, complete online benefits enrollment, etc.


Must have working knowledge of the English language, including reading, writing, and speaking English.

Education

Bachelor's or Master's degree in Data Science, Statistics, Healthcare Administration, or related field preferred.


Application Close Date: April 23, 2024

Benefits At Vail Health (Full And Part Time) Include

Competitive Wages & Family Benefits: Competitive wagesParental leave (4 weeks paid)Housing programsChildcare reimbursement Comprehensive Health Benefits: MedicalDental VisionEducational Programs: Tuition Assistance Existing Student Loan RepaymentSpecialty Certification ReimbursementAnnual Supplemental Educational FundsPaid Time Off: Up to five weeks in your first year of employment and continues to grow each year.Retirement & Supplemental Insurance: 403(b) Retirement plan with immediate matching Life insuranceShort and long-term disabilityRecreation Benefits, Wellness & More: Up to $1,000 annual wellbeing reimbursementRecreation discountsPet insurance
Pay is based upon relevant education and experience per year.

Yearly Pay

$87,581.31—$131,350.54 USD

Some roles may be based outside of our Colorado office (remote-only positions). Roles based outside of our primary office can sit in any of the following states: AZ, CO, CT, DC, FL, GA, ID, IL, KS, MA, MD, MI, MN, NC, NJ, OH, OR, PA, SC, TN, TX, UT, VA, WA, and WI. Please only apply if you are able to live and work primarily in one of the states listed above. State locations and specifics are subject to change as our hiring requirements shift.

Relocation and housing assistance may be available.",131350.55,YEARLY,United States,22303218.0,9.0,,87581.31,Full-time,,1713387408000.0,1.0,https://www.linkedin.com/jobs/view/3902735179/?trk=jobs_biz_prem_srch,https://www.vailhealth.org/careers/jobs/sr-healthcare-data-analyst-5158276004?gh_src=11a8fb4f4us,OffsiteApply,1715980080000.0,,,,1713388080000.0,www.vailhealth.org,0,FULL_TIME,USD,BASE_SALARY,109465.93,,
3902743740,"LanceSoft, Inc.",Business Analyst II ( 100% Remote),"Job Description:True Job Title- Sr. Analyst, Health PlanWork hours M-F 8-5pm ESTFully remote 2-5 years Bachelor’s Degree or equivalent combination of education and experience 1-3 years formal training in Business Analysis and/or Systems Analysis The purpose of the Sr. Provider Data Analyst is to analyze complex business problems and issues using data from internal and external sources to provide insight to decision-makers. Identifies and interprets trends and patterns in datasets to locate influences. Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge. Creates specifications for reports and analysis based on business needs and required or available data elements. Collaborates with health plan and shared services to modify or tailor existing analysis or reports to meet their specific needs. May participate in management reviews, including presenting and interpreting analysis results, summarizing conclusions, and recommending a course of action. This is a general role in which employees work with multiple types of business data.Work is internal operations focused. Responsible for accurate and timely identification of critical information on configuration and claims databases. Maintains critical knowledge on configuration and claims databases. Oversees operational and claims systems and application of business rules as they apply to health plan. Validates data to be housed on databases and ensures adherence to business and system requirements of health plan as it pertains to contracting, benefits, prior authorizations, fee schedules, and other business requirements. Analyze and interpret data to determine appropriate configuration changes. Accurately interprets specific state and/or federal benefits, contracts as well as additional business requirements and converting these terms to configuration parameters. Oversees coding, updating, and maintaining benefit plans, provider contracts, fee schedules and various system tables through the user interface. Applies previous experience and knowledge to research and resolve claim/encounter issues, pended claims and update system(s) as necessary. Works with fluctuating volumes of work and can prioritize work to meet deadlines and needs of user community. Provides analytical, problem-solving foundation including definition and documentation, specifications. Recognizes, identifies and documents changes to existing business processes and identifies new opportunities for process developments and improvements. Reviews, researches, analyzes, and evaluates all data relating to specific area of expertise. Begins process of becoming subject matter expert. Conducts analysis and uses analytical skills to identify root cause and assist with problem management as it relates to state requirements. Analyzes business workflow and system needs for conversions and migrations to ensure that encounter, recovery and cost savings regulations are met. Prepares high level user documentation and training materials as needed.  Works to identify opportunities for continuous improvement, standardization, and reduction of rework across health plan and shared services. Monitors, coordinates, and communicates the strategic objectives of health plan across shared services to optimize performance/results. Aggregates and assists with the analysis of health plan and shared service data.
",,,United States,16388.0,95.0,,,Full-time,31.0,1713390105000.0,1.0,https://www.linkedin.com/jobs/view/3902743740/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1715982105000.0,,,,1713390105000.0,,0,FULL_TIME,,,,,
3902762306,In Technology Group Inc (US),Senior Data Analyst,"Role: Senior Data AnalystSalary Range: $110,000Location: Remote (Across US)
CompanyWe are working with an IT consulting and Service company which is looking for a Senior Data Analyst for one of their clients in the healthcare sector.The ideal candidate will play a crucial role in gathering and analyzing healthcare data from various sources, identifying trends, and addressing data inconsistencies.
Key Responsibilities:Data Gathering and Analysis: Collect and integrate data from diverse sources, interpret findings, and assemble complex datasets to meet business requirements.Reporting and Dashboard Development: Design, develop, and maintain reports for the HRSA HCCN Grant and other assignments. Create and maintain complex dashboards using Microsoft Power BI.Infrastructure Oversight: Monitor and enhance the data warehouse, ensuring efficient data pipelines and timely completion of tasks.Process Improvements: Identify and implement internal process improvements, including automating manual processes and optimizing data delivery.Troubleshooting and Maintenance: Address data inconsistencies using knowledge of various database structures and workflow best practices, including NextGen EHR system.Collaboration and Mentorship: Collaborate with grant PHCs and analytic teams, mentor less senior analysts, and act as a project lead for specific deliverables.
Experience:Highly proficient in SQL and experienced with reporting packages.Enterprise ETL experience is a major plus!data visualization tools (e.g., Tableau, Power BI, Qualtrics).Azure, Azure Data Factory, SQL management instances in AzureNextGen electronic health record software experience.Bachelor's degree (BA/BS) in mathematics, computer science, statistics, engineering, or a related field",,,United States,88634456.0,198.0,,,Full-time,78.0,1713397503000.0,1.0,https://www.linkedin.com/jobs/view/3902762306/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715989502000.0,,Mid-Senior level,,1713397503000.0,,0,FULL_TIME,,,,,
3902802384,Carallel,Data Analyst,"Company: Carallel is on a mission to make caregiving easier for the millions of people supporting loved ones across the country. As a tech-enabled service, we provide empathetic support, personalized guidance, and practical assistance throughout a caregiving journey. We are committed to demonstrating the impact caregiver support can have on healthcare outcomes for caregivers and the loved ones who rely on them.Our team is guided by five core values that define our collaboration internally and our efforts externally: Empathy + Diversity + Collaboration + Purpose + Accountability. By embodying these values, we strive to create a positive and lasting impact in the world of caregiver support.Summary: As a Data Analyst, you will be critical in providing intelligence and decision support to Carallel’s business. You will be responsible for developing and managing reports and exports based on business needs, analyzing trends and patterns, and providing insights across the Carallel organization.
Responsibilities:Collaborate with product, service line, and customer success teams to create insightful reports and exports that support business needs.Develop, test, and maintain reports, dashboards, and data exports using the Domo BI system.Analyze reports for trends and communicate findings to stakeholders.Recommend improvements and new report formats and visualizations.Validate reports against source data.Create and maintain data dictionaries and report documentation.Assist with other data-related projects as required.
Requirements:B.S. in Data Science, Computer Science, Statistics, or a related field.3+ years of experience with BI tools (e.g., Domo, Power BI, Tableau, MicroStrategy, Zoho).3+ years of experience creating reports, visualizations, dashboards, and exports.Proficiency in processing data using Excel or Google Sheets.Understanding of data analysis best practices.Exceptional attention to detail. Preferred:Experience with the Domo Data Warehouse/Business Intelligence system.Experience with healthcare-related or digital health applications.
Benefits:Mission-driven, gratifying work in an entrepreneurial environmentCompetitive compensationAbility to work remotelyFlexible work schedule
Job Type: Full-time
Job Location: Remote work; company located in the Greater Chicagoland Area
This is a U.S.-based, remote work position, and verification of U.S. work authorization is required. Background investigation and drug screening are also required, as allowed by law.
All applicants will receive consideration for employment without regard to race, color, religion,sex, sexual orientation, gender identity, national origin, disability-protected veteran status, orany other characteristics protected by law.

",90000.0,YEARLY,United States,29121558.0,20.0,,85000.0,Full-time,7.0,1713550215000.0,1.0,https://www.linkedin.com/jobs/view/3902802384/?trk=jobs_biz_prem_srch,https://carallel.com/position/data-analyst/,OffsiteApply,1716142215000.0,,,,1713550215000.0,,0,FULL_TIME,USD,BASE_SALARY,87500.0,,
3902802811,Zest AI,Associate Data Analyst,"Zest AI has been perfecting AI for consumer lending decisions since 2009. Our mission is to make fair and transparent credit available to everyone and our AI-enabled software creates some of the most inclusive risk models in the industry. Our Model Management System helps lenders make better decisions and better loans — increasing revenue, reducing risk, and automating compliance — while expanding credit access to deserving people with no added risk!
Our technology teams at Zest AI thrive on solving challenging problems that have a big impact on people's daily lives. We build tools to improve consumer lending by meeting the needs of financial institutions and their customers around the world. By leveraging a combination of machine learning and vast amounts of data, we seek to challenge traditional credit scoring models, while expanding the use of our proprietary technology across the fintech industry. Our team is committed to continuously leveraging and adapting the latest advances in AI/ML to benefit those we serve.
As a Data Analyst, you will be responsible for interpreting and analyzing complex data sets, developing insights to help drive business strategies, and communicating your findings to both technical and non-technical team members. You will also be involved in project management, ensuring that data-driven projects are completed on time and within scope. In this role, you will work closely with Data Scientists, Engineers, and our Client Success team to ensure our data solutions meet and exceed client expectations. Additionally, you will have the opportunity to drive your own research projects under the guidance of senior team members.
Responsibilities:- Analyze and interpret complex data sets and machine learning model results using advanced statistical techniques. - Translate model results to business impact.- Develop and implement data collection systems and other strategies that optimize statistical efficiency and data quality- Identify, analyze, and interpret trends or patterns in complex data sets- Work closely with management to prioritize business and information needs- Communicate findings to company through standard and ad hoc reports- Promote and support data-driven decision making within the organization
Requirements:- Expertise in data wrangling and manipulation in Python and SQL- Solid understanding of machine learning and statistical analysis- Excellent business acumen and ability to understand and solve complex business problems- Strong coding skills, comfortable with Object-Oriented Programming- Strong communication skills, with the ability to present complex data in a clear and concise manner- Good project management skills, with a proven track record of delivering projects on time and within scope- Bachelor's degree in Computer Science, Statistics, or a related field
Perks and benefits:All Zestys experience:The opportunity to join a mission-focused companyPeople – the best part of ZestRobust medical, dental and vision insurance plansAnnual bonus plan participation401(k) with generous matchEmployee Awards and Recognition11 company holidaysWinter break (office closed between Christmas and New Year's Day)Unlimited vacation timeEmployee Resource GroupsGenerous family leave policy (12 week maternity leave / 6 week paternity leave)Phone, internet, wellness, and professional development allowancesEmployee gatherings, including Town Hall meetings
Additionally, our Burbank, CA area, hybrid model Zestys enjoy:Beautiful, modern, dog-friendly office with lounge areas, video games, and gigantic jigsaw puzzlesDaily catered lunches from LA’s best restaurants and a fully stocked kitchenComplimentary manicures, pedicures, and mindfulness sessionsCompany happy hours, social events, outings, and much more!
About Zest AI:Creating a diverse and inclusive culture where all are welcomed, valued, and empowered to achieve our full potential is important to who we are and where we’re headed in the future. We know that unique backgrounds, experiences, and perspectives help us think bigger, spark innovation, and succeed together. Zest is committed to diversity, equity, and inclusion and encourages professionals from underrepresented groups in technology and financial services to apply.
Our core values are Communication, Collaboration, Bias for Action, Client-centricity, and Heart. Learn more at Zest.ai, follow us on LinkedIn (linkedin.com/company/zest-ai/) or Twitter @Zest_AI, or check out our Insights blog (https://www.zest.ai/cms/insights).",85000.0,YEARLY,United States,29322289.0,99.0,,65000.0,Full-time,54.0,1713550117000.0,1.0,https://www.linkedin.com/jobs/view/3902802811/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716142117000.0,,Entry level,,1713550117000.0,,0,FULL_TIME,USD,BASE_SALARY,75000.0,,
3902814864,Swoon,Marketing Analyst - 79497,"We are hiring a best in class Marketing Analyst for our leading delivery platform client - recognized as the largest food delivery company in the United States.
This is a 1 year contract and fully remote with a rate of $33 per hour, W2. 
We offer 50% paid health benefits (medical, dental, and vision).
What you'll bring:You have experience building marketing campaignsBachelor’s DegreePrior experience working with Google SuiteYou are proficient in spreadsheets and SQL.Ideally some experience in marketing or growthProficiency in with email marketing systems like iterableProficiency building marketing collateral in Figma or canva
What you'll doDevelop and manage marketing campaigns for all merchants.Monitor and report on the performance of campaigns contractually driving improvement.Run A/B tests Design and build marketing collateral Work cross functional to promote our merchants across the entire platform.",,YEARLY,United States,731128.0,67.0,33.0,,Contract,21.0,1713551711000.0,1.0,https://www.linkedin.com/jobs/view/3902814864/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716143711000.0,,Entry level,,1713551711000.0,,0,CONTRACT,USD,BASE_SALARY,33.0,,
3902829853,Excelon Solutions,Business Analyst,"Hi,My name is Dheeraj Singh, and I am a Staffing Specialist at Excelon Solutions. I am reaching out to you on an exciting job opportunity with one of our clients. If you’re interested in learning more, I’d love to connect. Please share your updated resume on Dheeraj. Singh @excelonsolutions.com. I look forward to hearing from you soon
Role-Business AnalystLocation-RemoteMode of hire -Full Time Business analysts are the drivers of our continued growth and success. With their commitment to innovation, these analysts seek, develop, and help implement strategic initiatives for improved efficiency and productivity. We’re currently searching for an experienced business analyst to help guide our organization to the future. From researching progressive systems solutions to evaluating their impacts, the ideal candidate will be a detailed planner, expert communicator, and top-notch analyst. This person should also be wholly committed to the discovery and development of innovative solutions in an ever-changing digital landscape.
Objectives of this roleDrive awareness of requirements across business units and identify substandard systems processes through evaluation of real-time dataServe as thought leader for technical business processes, developing systems prototypes that promote increased efficiency and productivity on multiple levelsCreate and implement precise management plans for every project, with attention to transparent communication at all levelsPerform, evaluate, and communicate thorough quality assurance at every stage of systems developmentDetermine and develop user requirements for systems in production, to ensure maximum usability ResponsibilitiesPartner with stakeholders across business units (ex: sales, finance, security, compliance) to develop analyses and documentation in a collaborative way, communicating effectively and efficiently with production, managerial, and executive teamsEvaluate, analyze, and communicate systems requirements on a continuing basis, and maintain systems processes, including the delivery of monthly status reports to all appropriate partiesAuthor and update internal and external documentation, and formally initiate and deliver requirements and documentationConduct daily systems analytics to maximize effectiveness and troubleshoot problemsDevelop meaningful and lasting relationships with partners for optimized systems integration, and respond to questions and concerns from managers and executives with supporting research and recommendationsRequired skills and qualifications.Five or more years of experience in analytics and systems developmentHigh proficiency with SQL and database managementProven analytical abilitiesExperience in generating process documentation and reportsExcellent communication skills, with an ability to translate data into actionable insightsPreferred skills and qualificationsBachelor’s degree (or equivalent) in information technology or computer scienceStrong working knowledge of relevant Microsoft applications, including VisioProven ability to manage projects and user testingExtensive experience with data visualizationHigh proficiency in technical writing
Thanks & Regards!Dheeraj Singh IT RecruiterExcelon Solutions LLCMail id-dheeraj.singh@excelonsolutions.com Contact Number-9729964810",,,United States,79760947.0,44.0,,,Full-time,10.0,1713555692000.0,1.0,https://www.linkedin.com/jobs/view/3902829853/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716147692000.0,,,,1713555692000.0,,0,FULL_TIME,,,,,
3902830434,USCTEK - Recruiting & Staffing,Business Analyst,"Company Description
 
USCTEK - Recruiting & Staffing is a technology and business consultancy with a diverse team of over three hundred software engineers, business analysts, and subject matter experts. With expertise in Data Analytics, Quality Assurance/Testing, Business Intelligence, Data Warehousing, Legacy Systems Migration, and Custom Application Frameworks, USCTEK provides peak performance solutions to clients in the Financial Services, Healthcare, Life Sciences, and Pharmaceutical industries.

 Role Description
 
This is a contract remote role for a Business Analyst. The Business Analyst will be responsible for performing day-to-day tasks such as business analysis, communication, and gathering business requirements. They will also be involved in analyzing data and assisting in business process improvements.

 Qualifications
 
Analytical Skills, Business Analysis, and Business RequirementsStrong communication skillsExperience in business process improvementsKnowledge of data architecture and data modelingProject management experienceDatabase administration skillsExperience with BI tools such as Hyperion, Business Objects, and CognosExperience with ETL tools such as Oracle Data Integration, Informatica, and SSISExperience with Big Data technologies like Hadoop and NetezzaExperience in the Financial Services, Healthcare, Life Sciences, or Pharmaceutical industries is a plus",,,"Michigan, United States",13637042.0,24.0,,,Contract,7.0,1713553081000.0,1.0,https://www.linkedin.com/jobs/view/3902830434/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716145081000.0,,,,1713553081000.0,,0,CONTRACT,,,,,
3902830453,BCforward,Master Data Analyst,"BCforward is currently seeking a highly motivated Master Data Analyst for an opportunity in United States – Remote! Position Title: Master Data AnalystLocation: United States – RemoteAnticipated Start Date: 04/29/2024.Please note this is the target date and is subject to change. BCforward will send official notice ahead of a confirmed start date.Expected Duration: 6+ months.Job Type: Contract/Contract to hirePay Range: $50-55/hr. on W2Please note that actual compensation may vary within this range due to factors such as location, experience, and job responsibilities, and does not encompass additional non-standard compensation (e.g., benefits, paid time off, per diem, etc.). Job Description:Work with Material Master product team to gather requirements, collect data, lead cleansing efforts and load/support data loads into SAP.Will need to bridge the gap between business and IT teams to document and set expectations of work/deliverables.Create and maintain trackers that show progress and hurdles to PM’s and stakeholders.Assist in go live of site including, collecting, cleansing and loading data into SAP system.Middleman between IT and business stakeholderAble to communicate data models.Knowledge in SAP and MDG is preferred.Years of experience: 2+ in data analytics spaceStrong communication skills are a must.Will be working on multiple high priority, high paced projects where attention to detail and organization is required.Intermediate to Senior position – great opportunity to learn an in-demand area of SAP MDG.Strong willingness to learn – no ceiling on learning and growth potential and plenty of work to go around. About BCforward:Founded in 1998 on the idea that industry leaders needed a professional service, and workforce management expert, to fuel the development and execution of core business and technology strategies, BCforward is a Black-owned firm providing unique solutions supporting value capture and digital product delivery needs for organizations around the world. Headquartered in Indianapolis, IN with an Offshore Development Center in Hyderabad, India, BCforward’s 6,000 consultants support more than 225 clients globally.BCforward champions the power of human potential to help companies transform, accelerate, and scale. Guided by our core values of People-Centric, Optimism, Excellence, Diversity, and Accountability, our professionals have helped our clients achieve their strategic goals for more than 25 years. Our strong culture and clear values have enabled BCforward to become a market leader and best in class place to work.BCforward is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against based on disability.To learn more about how BCforward collects and uses personal information as part of the recruiting process, view our Privacy Notice and CCPA Addendum. As part of the recruitment process, we may ask for you to disclose and provide us with various categories of personal information, including identifiers, professional information, commercial information, education information, and other related information. BCforward will only use this information to complete the recruitment process.This posting is not an offer of employment. All applicants applying for positions in the United States must be legally authorized to work in the United States. The submission of intentionally false or fraudulent information in response to this posting may render the applicant ineligible for the position. Any subsequent offer of employment will be considered employment at-will regardless of the anticipated assignment duration.",,,United States,947715.0,13.0,,,Contract,4.0,1713553503000.0,1.0,https://www.linkedin.com/jobs/view/3902830453/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716145503000.0,,,,1713553503000.0,,0,CONTRACT,,,,,
