job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips,source,company,salary_min,salary_max,country_code
3905333822.0,Coders Data,Business Analyst,"We are looking for an entry-level Business Analyst who should be self-directed and will use their passion for big data and analytics to provide insights to the business covering a range of topics.
Hire Type: Full Time on W2.Role: Business AnalystLocation: Buffalo, New York, United StatesEmployment Type: Hybrid/ RemoteWork Authorisation: Any EAD (OPT, CPT, H4-EAD, etc.)Salary: $70,000 - $80,000 AnnuallyEmail id - Sagarika.b@codersdata.com
About Us:CodersData is a full-service placement firm servicing client in America for the past 10+ years. We are dedicated towards fulfilling the IT needs of our clients. From recruiting to full implementation of projects we provide the highest quality IT Services. We Intend to deliver exceptional student outcome. We don't just help you secure a tech job but build a solid career in technology. Job Description: The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.
Job Description---
Responsibilities:Using automated tools to extract data from primary and secondary sourcesRemoving corrupted data and fixing coding errors and related problemsDeveloping and maintaining databases, data systems – reorganising data in a readable formatPerforming analysis to assess quality and meaning of dataFilter Data by reviewing reports and performance indicators to identify and correct code problemsUsing statistical tools to identify, analyse, and interpret patterns and trends in complex data sets that could be helpful forth diagnosis and predictionAssigning numerical value to essential business functions so that business performance can be assessed and compared over periods of time.Analysing local, national, and global trends that impact both the organization and the industryPreparing reports for the management stating trends, patterns, and predictions using relevant dataWorking with programmers, engineers, and management heads to identify process improvement opportunities, propose system modifications, and devise data governance strategies.Preparing final analysis reports for the stakeholders to understand the data-analysis steps, enabling them to take important decisions based on various facts and trends.
Skills Required 1+ years of experience in designing technical and business requirement documentExperience as a liaison between business and technical groupsExtensive experience using Azure DevOps and utilizing its functionalityGood elicitation skills, analytical skills, and ability to understand the bigger pictureGood understanding and knowledge in IBM middleware productsGood understanding and knowledge in Salesforce and its applicationsStrong written and verbal communication skillsStrong presentation skillsPrepare technical user manuals, system configuration documents and other technical reportsExperience in Agile methodologyExperience in training junior BA is a plusExperience working in the Healthcare industry, preferably in relation to IT project management
Other Benefits:Health Care Plan (Medical, Dental & Vision).Visa SponsorshipOn Job Technical supportE- verified2 weeks of Paid Time Off (Vacation or Sick).Short Term & Long Term Disability.Training & Development.Wellness Resources.Paid Time Off (PTO)
Qualifications:Relevant educational qualification or degree in Data analytics or Data Science or Statistics or Applied Mathematics or equivalent qualification. (Required)Experience with Tableau.(Optional)Familiar with Python, Big Data. (Optional)Proficient in SQL.Other Benefits:Health Care Plan (Medical, Dental & Vision).Visa SponsorshipOn Job Technical supportE- verified2 weeks of Paid Time Off (Vacation or Sick).Training & Development.Wellness Resources.Candidates who are missing the required skills, might be provided an option to enhance their skills, so that they can also apply for the role and can make a career in IT industry.***Freshers can also apply***",,,United States,14508644.0,9.0,,,Full-time,5.0,1713480403000.0,1.0,https://www.linkedin.com/jobs/view/3905333822/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716072403000.0,,Entry level,,1713480403000.0,,0.0,FULL_TIME,,,,,,kaggle_us,,,,
3905340124.0,TriNet,Senior Business Analyst,"Job Description

TriNet is a leading provider of comprehensive human resources solutions for small to midsize businesses (SMBs). We enhance business productivity by enabling our clients to outsource their HR function to one strategic partner and allowing them to focus on operating and growing their core businesses. Our full-service HR solutions include features such as payroll processing, human capital consulting, employment law compliance and employee benefits, including health insurance, retirement plans and workers’ compensation insurance.

TriNet has a nationwide presence and an experienced executive team. Our stock is publicly traded on the NYSE under the ticker symbol TNET. If you’re passionate about innovation and making an impact on the large SMB market, come join us as we power our clients’ business success with extraordinary HR.

Don't meet every single requirement? Studies have shown that women and people of color are less likely to apply to jobs unless they meet every single requirement. At TriNet, we are dedicated to building a diverse, inclusive and authentic workplace, so if you're excited about this role but your past experience doesn't align perfectly with every single qualification in the job description, we encourage you to apply anyway. You may just be the right candidate for this or other roles.

A Brief Overview

The position analyzes operational effectiveness across all the organization's Finance, Insurance and Risk Management teams to identify opportunities for efficiency and improvement. Responsibilities typically include problem definition, evaluation of requirement and implementation of systems and/or process to meet business user requirements. This position also develops the annual process improvement roadmap

Locations

United States (Remote)

What You Will Do

Interviews process owners and documents current state processes for inclusion in business requirementsProvides process solution recommendations with short- and long-term goals in mindIdentifies and analyzes trends in system errors or required enhancements related to benefits.Assesses impact of improvements in partnership with Finance to strategize and prioritize key improvements going forwardSupports business activities by planning and designing complex business processesWorks cross functionally to design the annual process improvement roadmap.Escalates issues as needed, and verifies solution meets requirements by assisting with user acceptance testing of fix or enhancementStays abreast industry best practices to effectively recommend effective enhancements and design for business systems and processes


Education Qualifications

Bachelor's Degree or equivalent experience preferred


Experience Qualifications

Typically 5+ years of experience in project management, operational process documentation and improvement, or related required


Skills And Abilities

Proficient in Microsoft Office Suite, advanced Excel knowledgeStrong aptitude for learning new technologies and utilizing project management applicationsAbility to manage projects and facilitate team interactions, employing sound change management principlesDemonstrated knowledge of business analysis methodology and toolsStrong consultative skills; ability to communicate ideas and information clearly, accurately, and tactfullySolid presentation and facilitation skillsMust be highly organized, able to effectively prioritize work, be oriented to detail, and have excellent follow through


Licenses and Certifications

Six Sigma preferredAgile/Scrum Training/Certification preferred


Travel Requirements

Minimal

Work Environment

Work in clean, pleasant, and comfortable home or office setting with reliable internet. The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable persons with disabilities to perform the essential functions.


The salary range for this role is $66,700 to $136,100. The candidate’s final salary offer will be based on the candidate’s skills, education, work location and experience.

A candidate’s compensation may also include bonuses consistent with TriNet’s corporate bonus plan.

Additionally, subject to applicable eligibility requirements, TriNet offers permanent full-time employees a variety of benefits including medical, dental, and vision plans, life and disability insurance, a 401(K) savings plan, an employee stock purchase plan, eleven (11) Company observed holidays, PTO and a comprehensive leave program. Please click the following link for detailed information about our benefits offerings: https://www.trinet.com/documents/blt5b61a1040aae1904

Please Note: TriNet reserves the right to change or modify job duties and assignments at any time. The above job description is not all encompassing. Position functions and qualifications may vary depending on business necessity.

TriNet is an Equal Opportunity Employer and does not discriminate against applicants based on race, religion, color, disability, medical condition, legally protected genetic information, national origin, gender, sexual orientation, marital status, gender identity or expression, sex (including pregnancy, childbirth or related medical conditions), age, veteran status or other legally protected characteristics. Any applicant with a mental or physical disability who requires an accommodation during the application process should contact recruiting@trinet.com to request such an accommodation.

About Us

TriNet is a leading provider of comprehensive human resources solutions for small to midsize businesses (SMBs). We enhance business productivity by enabling our clients to outsource their HR function to one strategic partner and allowing them to focus on operating and growing their core businesses. Our full-service HR solutions include features such as payroll processing, human capital consulting, employment law compliance and employee benefits, including health insurance, retirement plans and workers’ compensation insurance.

TriNet has a nationwide presence and an experienced executive team. Our stock is publicly traded on the NYSE under the ticker symbol TNET. If you’re passionate about innovation and making an impact on the large SMB market, come join us as we power our clients’ business success with extraordinary HR.

Please note that at this time, TriNet requires colleagues reporting to TriNet offices, engaging in in-person activities (including off-sites) or engaging in TriNet sponsored business travel, to be fully vaccinated (as defined by the CDC) against COVID-19 or provide proof of a negative PCR test each week. TriNet will consider requests for reasonable accommodations for documented medical reasons and for sincerely held religious beliefs in accordance with applicable law.

TriNet is providing access to a mobile app for colleagues to submit proof of vaccination or negative test results. Please do not include proof of vaccine status or any indication of a possible request for an accommodation when submitting your application materials. If applicable, TriNet will follow up with you directly to request proof of vaccination and to discuss any potential accommodations.",136100.0,YEARLY,United States,9438.0,7.0,,66700.0,Full-time,,1713398400000.0,1.0,https://www.linkedin.com/jobs/view/3905340124/?trk=jobs_biz_prem_srch,https://fa-etgw-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/job/3001393/?utm_medium=jobshare,OffsiteApply,1716073567000.0,,,,1713481567000.0,fa-etgw-saasfaprod1.fa.ocs.oraclecloud.com,0.0,FULL_TIME,USD,BASE_SALARY,101400.0,,,kaggle_us,,,,
3905648923.0,EnergyHub,Senior Data Analyst,"EnergyHub empowers utilities and their customers to create a clean, distributed energy future. We help consumers turn their smart thermostats, EVs, batteries, and other products into virtual power plants that keep the grid stable and enable higher penetration of solar and wind power.

In order to transform that data into valuable solutions for the energy industry, EnergyHub seeks to hire a Senior Data Analyst to join the team in developing best-in-class visualizations and reporting systems for massive amounts of data from smart devices being managed by us and our clients with the goal of grid decarbonization. Your work will enable both internal and external users to develop a deep understanding of how EnergyHub’s software platform solves real-world energy challenges by building and managing virtual power plants (VPPs). The ideal candidate for this role is passionate about data analytics and seeks to apply their skills towards solving the climate crisis.

Main Responsibilities

You will help further develop the Business Intelligence (BI) / data analytics system within EnergyHub’s platform, including designing and building dashboards and reports and developing and maintaining data models and data quality procedures to ensure accuracy and timeliness of data.You will collaborate with engineering teams, data scientists, product managers and client success managers to help develop business logic and detailed system requirements and to help identify and answer research questions of interest to the company and our clients.You will become an expert in smart device data and the aggregation of such into VPPs; including that of electric vehicles, smart thermostats, EV chargers, batteries, solar inverters, etc.Other duties as assigned


Key Skills And Experience

You are passionate about finding valuable insights in large, complex datasets3+ years of experience as a data analyst and have previously worked in a multi-person business intelligence teamWhen you can’t find the data that you need, you are creative enough to infer and/or generate the data needed from other information that is availableYou are skilled at developing analytics dashboards and data visualization that are useful and visually compelling.You have an understanding of and can develop basic statistical models and perform complex data analysis to surface insights or inform decisions.You have experience developing automated reporting systems with business intelligence toolsYou enjoy communicating with others and and developing real relationships with colleagues, clients and external partnersYou are excited about the opportunities of working with very large datasets from disparate sourcesYou have the ability to describe your ideal analytics schema to data engineering team members and work with them to improve a data warehouseYou are share our vision of a carbon-free distributed energy futureYou are passionate about empowering users through timely, accurate and actionable dataYou are very skilled at using one or more BI tools (e.g. Tableau, Sigma, Looker), cloud data warehouses (e.g. Snowflake, Redshift, Big Query), data transformation frameworks (e.g. dbt), and data science tools (e.g. Python/Jupyter, Julia, R)You have a deep understanding of data warehouse architecture 


Preferred Skills And Experience

Extensive experience with dbt / Snowflake / SQLA strong background in mathematics and statistics in order to provide support to clients who need to understand complex statistics and to collaborate with data scientists who will use the analytics platform for statistical analysis


The salary range for this position is $120,000 - $150,000. Base pay offered may vary depending on location, job-related knowledge, skills and experience.

Why work for EnergyHub?

Collaborate with outstanding people: Our employees work hard, do great work, and enjoy collaborating and learning from each other. Make an immediate impact: New employees can expect to be given real responsibility for bringing new technologies to the marketplace. You are empowered to perform as soon as you join the team!Gain well rounded experience: EnergyHub offers a diverse and dynamic environment where you will get the chance to work directly with executives and develop expertise across multiple areas of the business.Work with the latest technologies: You’ll gain exposure to a broad spectrum of IoT, SaaS and machine learning obstacles, including distributed fault-tolerance, device control optimization, and process modeling to support scalable interaction with disparate downstream APIs. Be part of something important: Help create the future of how energy is produced and consumed. Make a positive impact on our climate.Focus on fun: EnergyHub places high value on our team culture. Happy hours and holiday parties are important to us, but what’s also important is how our employees feel every single day. 


Company Information

EnergyHub is a growing enterprise software company that works with the most forward-thinking companies in smart energy. Our platform lets consumers turn their smart thermostats, electric cars, water heaters, and other products into virtual power plants that keep the grid stable and enable higher penetration of solar and wind power. We work on technology that already provides energy and cost savings to millions of people through partnerships with the most innovative companies in the Internet of Things.

Company Benefits

EnergyHub offers a generous benefits package including 100% paid medical for employees and a 401(k) with employer match. We offer a casual environment, the flexibility to set your own schedule, a fully stocked fridge and pantry, free Citi Bike membership, secure bike rack, gym subsidy, paid parental leave, and an education assistance program.

EnergyHub is an Equal Opportunity Employer

In connection with your application, we collect information that identifies, reasonably relates to or describes you (“Personal Information”). The categories of Personal Information that we may collect include your name, government-issued identification number(s), email address, mailing address, other contact information, emergency contact information, employment history, educational history, and demographic information. We collect and use those categories of Personal Information about you for human resources and other business management purposes, including identifying and evaluating you as a candidate for potential or future employment or future positions, recordkeeping in relation to recruiting and hiring, conducting analytics, and ensuring compliance with applicable legal requirements and Company policies.

Notice To Third Party Agencies:

EnergyHub understands the value of professional recruiting services. However, we are not accepting resumes from recruiters or employment agencies for this position. In the event we receive a resume or candidate referral for this position from a third-party recruiter or agency without a previously signed agreement, we reserve the right to pursue and hire those candidate(s) without any financial obligation to you.",150000.0,YEARLY,United States,595749.0,3.0,,120000.0,Full-time,,1711355097000.0,1.0,https://www.linkedin.com/jobs/view/3905648923/?trk=jobs_biz_prem_srch,https://www.energyhub.com/careers/job-listings?gh_jid=7284857002&gh_src=cfdcda8a2us,OffsiteApply,1716107808000.0,,Mid-Senior level,,1713515808000.0,www.energyhub.com,0.0,FULL_TIME,USD,BASE_SALARY,135000.0,,,kaggle_us,,,,
3905658764.0,Talentify.io,Business Analyst III - Tableau (Remote),"Employer Industry: Data Analysis and Business Intelligence

Why Consider This Job Opportunity

 Salary up to $150,280 Opportunity for career advancement and growth within the organization Supportive and collaborative work environment Chance to work with cutting-edge tools such as Tableau, Power BI, and more Opportunity to make a significant impact on business performance through data analysis Remote work flexibility available

What To Expect (Job Responsibilities)

 Source, compile, and interpret data for advanced analysis Provide operational support by responding to inquiries and identifying issues Develop strategies to achieve company and department goals Produce reports based on data analysis and industry trends Develop and maintain Tableau dashboards for business insights

What Is Required (Qualifications)

 Bachelor's Degree and 4 years of experience in Analytics, Modeling, or Reporting OR High School Diploma or GED and 8 years of experience in Analytics, Modeling, or Reporting Proficiency in Tableau, Power BI, Cognos, Excel, and SQL Experience with ETL tools such as DataStage and Informatica Strong skills in Tableau dashboard development, SQL, Python, and data warehousing Knowledge of Data Warehouse architecture and dimensional modeling

How To Stand Out (Preferred Qualifications)

 Experience in understanding of Data Warehouse architecture and business intelligence Strong analytical and problem-solving skills Previous experience mentoring others on Tableau usage

#DataAnalysis #BusinessIntelligence #Tableau #RemoteWork #CareerGrowth

At Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately.

Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.

Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",,YEARLY,United States,2204084.0,3.0,150280.0,,Full-time,,1713484800000.0,1.0,https://www.linkedin.com/jobs/view/3905658764/?trk=jobs_biz_prem_srch,https://tfy.io/jo/aw4oi5j?utm_campaign=booc-linkedin&tdd=dDEsaDEsamtrYTNmLHI0LGVwcm82NjIyMjQ4NTg3ODJjOTQzMzA3NTEw&utm_medium=Xml&personalized=true&utm_source=linkedin,OffsiteApply,1716110013000.0,,Mid-Senior level,,1713518013000.0,tfy.io,0.0,FULL_TIME,USD,BASE_SALARY,150280.0,,,kaggle_us,,,,
3905660585.0,Talentify.io,Data Analyst IV (Remote),"Employer Industry: Recruiting Software

Why Consider This Job Opportunity

 Competitive pay up to $120,000 per year Opportunity for career advancement and growth within the organization Flexibility of remote work Chance to work with top-tier companies such as Netflix, Yelp, Cirque du Soleil, Shopify, and Spotify Innovative and people-first culture Recognized as the #1 place to work in San Francisco and a top workplace in the entire United States

What To Expect (Job Responsibilities)

 Source, analyze, and interpret large datasets to support business decisions Develop and implement data models, algorithms, and statistical analyses Collaborate with cross-functional teams to identify and address data-related challenges Create visualizations and reports to communicate findings to stakeholders Continuously monitor and improve data quality and integrity

What Is Required (Qualifications)

 Bachelor's degree in a relevant field such as mathematics, statistics, or computer science Minimum of 5 years of experience as a data analyst or similar role Proficiency in SQL, Python, and data visualization tools Strong analytical and problem-solving skills Excellent written and verbal communication skills

How To Stand Out (Preferred Qualifications)

 Master's degree in a relevant field Experience with machine learning and predictive modeling Knowledge of cloud-based data platforms such as AWS or Google Cloud Familiarity with Agile methodologies and project management tools Strong attention to detail and ability to work independently

#RecruitingSoftware #DataAnalysis #RemoteWork #CareerOpportunity #CompetitivePay

At Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately.

Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.

Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",,YEARLY,United States,2204084.0,4.0,120000.0,,Full-time,,1712566846000.0,1.0,https://www.linkedin.com/jobs/view/3905660585/?trk=jobs_biz_prem_srch,https://tfy.io/jo/oenty4d?utm_campaign=booc-linkedin&tdd=dDEsaDEsajI4bGR2LHI0LGVwcm82NjIyMjQ4NTg3ODJjOTQzMzA3NTEw&utm_medium=Xml&personalized=true&utm_source=linkedin,OffsiteApply,1716110013000.0,,Mid-Senior level,,1713518013000.0,tfy.io,0.0,FULL_TIME,USD,BASE_SALARY,120000.0,,,kaggle_us,,,,
3905834389.0,ReFrame Solutions,Technical Business Analyst,"Company Description ReFrame Solutions is a cloud-native technology platform developed by WSD Digital. Our solutions are built on the pillars of digital transformation, customer experience, and operational efficiency, allowing our clients to improve performance and gain a competitive advantage. We focus on developing and delivering efficient applications and solutions to the public sector through cloud-native technologies.
 Role Description This is a full-time remote role for a Technical Business Analyst. The Technical Business Analyst will be responsible for analyzing business requirements, conducting systems analysis, and documenting business processes. They will work closely with stakeholders to gather and document business needs and translate them into technical requirements. The Technical Business Analyst will also be responsible for identifying areas for improvement and recommending solutions.
 Qualifications Bachelor's degree in Computer Science, Business, or related field OR 1-3 years of relevant experience in low-income housing program management and/or forecasting, budgeting, and financial analysis combined with data migration and understanding of KPIsAnalytical Skills, Business Analysis, and Systems skillsExperience in gathering and documenting business requirementsUnderstanding of business processesExcellent problem-solving and critical-thinking abilitiesStrong communication and interpersonal skillsAbility to work independently and remotelyHighly proficient with analytical tools such as MS Office Suite, SQL, Power BI, Visio and Adobe.Ability to travel 25-50%",,,United States,68510389.0,3.0,,,Full-time,,1713533440000.0,1.0,https://www.linkedin.com/jobs/view/3905834389/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716125440000.0,,,,1713533440000.0,,0.0,FULL_TIME,,,,,,kaggle_us,,,,
3905835210.0,SystemsAccountants,Workday Financials Business Analyst,"Our client is on the lookout for a skilled and seasoned Analyst specializing in Workday Financial Systems with a minimum of 5-7 years of relevant experience to join our team. The ideal candidate will be instrumental in supporting and optimizing our Financial Systems to align with business goals and objectives. This position demands a solid grasp of Financial Systems, business workflows, and integration points.
Primary Responsibilities:• Act as the primary contact for Financial Systems-related inquiries, issues, and enhancements.• Collaborate with stakeholders to gather requirements, analyze workflows, and propose solutions to enhance system efficiency.• Configure and manage Financial Systems modules such as General Ledger, Accounts Payable, Accounts Receivable, Cash Management, and Financial Reporting.• Conduct system testing, troubleshooting, and problem resolution to uphold system integrity.• Develop and maintain system documentation, including process diagrams, user manuals, and training materials.• Assist in system upgrades, patches, and enhancements by coordinating testing, communicating changes, and providing user support.• Monitor system performance, identify optimization opportunities, and implement best practices to maximize returns.• Stay informed about Financial Systems updates, releases, and industry trends to offer suggestions for system enhancements.
Qualifications:• Bachelor’s degree in Finance, Accounting, Information Systems, or a related field.• 5-7 years of experience in Financial Systems analysis and support, preferably with Workday.• Sound understanding of Financial Systems modules, configurations, and integrations.• Proficiency in system configuration, testing, and deployment methodologies.• Excellent analytical and problem-solving abilities.• Strong communication and interpersonal skills, with the ability to engage stakeholders at all levels.• Capability to work autonomously and collaboratively in a dynamic environment.• Preferred certification(s) in Workday Financials.
Benefits:• Competitive salary including an annual performance bonus.• Comprehensive health, dental, and vision coverage.• Employer-matched retirement savings plan.• Flexible work hours and remote work options.• Opportunities for professional growth and development.• Relaxed work environment with team-building initiatives.
Location: Remote",,,United States,77906.0,4.0,,,Full-time,,1713532075000.0,1.0,https://www.linkedin.com/jobs/view/3905835210/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716124075000.0,,Mid-Senior level,,1713532075000.0,,0.0,FULL_TIME,,,,,,kaggle_us,,,,
3905849490.0,Passerelle,Business Analyst (Tableau Specialist),"Introduction: We are seeking a detail-oriented and driven Business Analyst specializing in Tableau to join our dynamic team. In this role, you will leverage your expertise in data visualization and analytics to design, develop, and optimize Tableau dashboards that provide actionable insights and drive business decision-making.
Duties & Responsibilities:Dashboard Development: Design and develop interactive and visually appealing Tableau dashboards and reports tailored to meet business requirements.Data Analysis: Analyze and interpret complex data sets to uncover insights, trends, and patterns that support strategic business decisions.Visualization: Create compelling data visualizations, charts, and graphs that effectively communicate key metrics and performance indicators to stakeholders.Data Integration: Integrate data from diverse sources such as relational databases, spreadsheets, and cloud-based platforms to create cohesive data sets for detailed analysis and visualization.Performance Optimization: Optimize Tableau dashboards and reports for enhanced performance and efficiency, ensuring quick load times and system responsiveness.SQL Proficiency: Demonstrate proficiency in SQL for complex queries and possess a solid understanding of database management systems.Training & Support: Provide comprehensive training and support to end-users on Tableau functionality, best practices, and dashboard operation to enhance adoption and maximize utility.Compliance & Governance: Ensure strict adherence to data governance policies and standards, focusing on data security, privacy, and quality assurance.ETL Familiarity: Utilize ETL tools such as Talend for data preparation and integration tasks prior to visualization in Tableau.Collaboration: Work closely with cross-functional teams, including business analysts, data engineers, and IT professionals, to gather requirements and deliver effective Tableau solutions.Documentation: Document data sources, data models, and Tableau dashboards to maintain a comprehensive repository of analytical assets and facilitate knowledge sharing.Continuous Improvement: Stay updated with Tableau product developments and industry trends to continually enhance Tableau capabilities and promote innovation within the organization.Tableau User Group Leadership: Run a Tableau User Group within the internal team to foster a collaborative learning environment and enhance skills across the organization.
Qualifications:Bachelor’s degree in Data Science, Business Analytics, Computer Science, or a related field.Proven experience in data analysis and visualization using Tableau.Strong technical skills in SQL and familiarity with database management systems.Experience with ETL tools and data integration methods.Excellent analytical, problem-solving, and communication skills.Ability to work collaboratively in a team environment and manage multiple projects simultaneously.Preferred experience in Healthcare, State, or Local Government sectors.
How to Apply: Interested candidates should submit a resume and a cover letter outlining their qualifications and experience to info@passerelledata.com. Please include examples of past projects or dashboards developed in Tableau if available.",,,United States,76794605.0,4.0,,,Full-time,,1713535314000.0,1.0,https://www.linkedin.com/jobs/view/3905849490/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716127314000.0,,,,1713535314000.0,,0.0,FULL_TIME,,,,,,kaggle_us,,,,
3905855625.0,TELUS International AI Data Solutions,Online Data Analyst | Work From Home,"TELUS International AI-Data Solutions partners with a diverse and vibrant community to help our customers enhance their AI and machine learning models. The work of our AI Community contributes to improving technology and the digital experiences of many people around the world. Our AI Community works in our proprietary AI training platform handling all data types (text, images, audio, video, and geo) across 500+ languages and dialects. We offer flexible work-from-home opportunities for people with a passion for languages. The jobs are part-time, and there is no fixed schedule. Whoever you are, wherever you come from, come join our global AI community. www.telusinternational.com

We are hiring freelance English-speaking Online Data Analysts for a project aimed at improving the content and quality of digital maps, which are used by millions of users globally. The job would suit someone who is detail-oriented, likes doing research, and has a good knowledge of national and local geography.

This is a freelance position on a flexible schedule - you can work in your own time whenever work is available. You will be completing research and evaluation tasks in a web-based environment, eg verifying and comparing data, and determining the relevance and accuracy of information. You will be provided with guidelines for each task, which need to be followed.


Requirements:Full Professional Proficiency in EnglishYou must be living in The United States of America for the last 2 consecutive yearsAbility to follow guidelines and do research online using search engines, online maps, and website informationYou must have familiarity with current and historical business, media, sports, news, social media, and cultural affairs in The United States of AmericaBeing open to work across a diverse set of Task Types (e.g. Maps, News, Audio tasks, Relevance)Willingness to learn and adapt to changing guidelines and tasksApplicants must be 18 years or over.
Working on this project will require you to go through a standard recruitment process (including passing an open book assessment). This is a long-term project and your work will occasionally be subject to quality assurance checks.


Why Join the TELUS International AI Community? Earn additional income with flexible hours to fit your lifestyleBetter work-life balanceBe your own bossComplimentary Well-Being package encompassing a wealth of well-being resources.Be part of an online community

Payment:Rate of pay per task is inclusive of reading task guidelines. Payment will be issued in accordance with the terms of the contributor agreement upon successful completion of tasks.

What’s next?If this sounds like a role you’d be interested in taking on, please apply below.https://telusinternational.headway.ai/searchResults/REQ_ID_3248/?org_id=7e019ed4-d02b

""All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.""

Important notice: TELUS International will never request a monetary deposit for any role or project with the company, and our recruitment and sourcing teams only use @telusinternational.com or @telusinternational.ai addresses when emailing candidates.
If you are unsure as to whether a job offer is legitimate, please contact us at TI_AICommunitySupport@telusinternational.com for confirmation.",,,"North Carolina, United States",6611939.0,1.0,,,Part-time,,1713536242000.0,1.0,https://www.linkedin.com/jobs/view/3905855625/?trk=jobs_biz_prem_srch,https://telusinternational.headway.ai/searchResults/REQ_ID_3248/?org_id=7e019ed4-d02b,OffsiteApply,1716128242000.0,,Entry level,,1713536242000.0,,0.0,PART_TIME,,,,,,kaggle_us,,,,
3905856818.0,Talent Groups,Peoplesoft Business Analyst - W2 only,"Experience as a Business Analyst on PeopleSoft Financials and Supply Chain Management (FSCM) on implementation or upgrade projectsExperience as a Business Analyst with PeopleSoft FSCM 9.2 General Ledger and Commitment Accounting.Experience as a Business Analyst in identifying requirements and creating formal functional documents for key business stakeholders and SMEsExperience as a Business Analyst in conducting formal work sessions and functional analysis presentationsExperience in performing hands-on end-to-end system integration and external interface testing(at least 4) Experience with Microsoft O365 applications (Word, Excel, PowerPoint, Visio)(at least 2) Experience with MS Team and Channel communication with a large team(at least 2) Experience with MS Team and Channel communication with a large teamExperience working with the Comptroller of Public Accounts (CPA) CAPPS FinancialsExperience with PeopleSoft FSCM 9.2 eProcurement, Strategic Sourcing, Supplier ContractsExperience with PeopleSoft Approval Workflow Engine (AWE)Experience with SharePointExperience with JiraExperience working with the Scrum frameworkExperience with STAT",,,"Texas, United States",51701268.0,6.0,,,Contract,,1713536837000.0,1.0,https://www.linkedin.com/jobs/view/3905856818/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716128837000.0,,Mid-Senior level,,1713536837000.0,,0.0,CONTRACT,,,,,,kaggle_us,,,,
